"MTU (CET)","Generation - Sum [MW] (D) / BZN|DE-AT-LU","Generation - Solar  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] (D) / BZN|DE-AT-LU"
"04.01.2016 09:30 - 04.01.2016 09:45 (CET)","20975","820","2683","17472"
"04.01.2016 09:45 - 04.01.2016 10:00 (CET)","21026","1068","2683","17275"
"04.01.2016 10:00 - 04.01.2016 10:15 (CET)","21032","1302","2683","17047"
"04.01.2016 10:15 - 04.01.2016 10:30 (CET)","20983","1525","2682","16776"
"04.01.2016 10:30 - 04.01.2016 10:45 (CET)","20889","1745","2680","16464"
"04.01.2016 10:45 - 04.01.2016 11:00 (CET)","20776","1960","2680","16136"
"04.01.2016 11:00 - 04.01.2016 11:15 (CET)","20651","2150","2678","15823"
"04.01.2016 11:15 - 04.01.2016 11:30 (CET)","20499","2300","2678","15521"
"04.01.2016 11:30 - 04.01.2016 11:45 (CET)","20309","2403","2676","15230"
"04.01.2016 11:45 - 04.01.2016 12:00 (CET)","20099","2482","2674","14943"
"04.01.2016 12:00 - 04.01.2016 12:15 (CET)","19784","2546","2586","14652"
"04.01.2016 12:15 - 04.01.2016 12:30 (CET)","19605","2586","2583","14436"
"04.01.2016 12:30 - 04.01.2016 12:45 (CET)","19350","2595","2581","14174"
"04.01.2016 12:45 - 04.01.2016 13:00 (CET)","19073","2589","2578","13906"
"04.01.2016 13:00 - 04.01.2016 13:15 (CET)","18757","2550","2582","13625"
"04.01.2016 13:15 - 04.01.2016 13:30 (CET)","18527","2469","2581","13477"
"04.01.2016 13:30 - 04.01.2016 13:45 (CET)","18253","2335","2581","13337"
"04.01.2016 13:45 - 04.01.2016 14:00 (CET)","17944","2182","2579","13183"
"04.01.2016 14:00 - 04.01.2016 14:15 (CET)","17599","2006","2579","13014"
"04.01.2016 14:15 - 04.01.2016 14:30 (CET)","17310","1787","2584","12939"
"04.01.2016 14:30 - 04.01.2016 14:45 (CET)","16912","1536","2589","12787"
"04.01.2016 14:45 - 04.01.2016 15:00 (CET)","16516","1280","2590","12646"
"04.01.2016 15:00 - 04.01.2016 15:15 (CET)","16131","1034","2589","12508"
"04.01.2016 15:15 - 04.01.2016 15:30 (CET)","15778","783","2590","12405"
"04.01.2016 15:30 - 04.01.2016 15:45 (CET)","15458","558","2591","12309"
"04.01.2016 15:45 - 04.01.2016 16:00 (CET)","15060","310","2592","12158"
"04.01.2016 16:00 - 04.01.2016 16:15 (CET)","14775","130","2560","12085"
"04.01.2016 16:15 - 04.01.2016 16:30 (CET)","14688","66","2561","12061"
"04.01.2016 16:30 - 04.01.2016 16:45 (CET)","14620","31","2565","12024"
"04.01.2016 16:45 - 04.01.2016 17:00 (CET)","14625","16","2566","12043"
"04.01.2016 17:00 - 04.01.2016 17:15 (CET)","14610","10","2567","12033"
"04.01.2016 17:15 - 04.01.2016 17:30 (CET)","14631","9","2569","12053"
"04.01.2016 17:30 - 04.01.2016 17:45 (CET)","14644","8","2571","12065"
"04.01.2016 17:45 - 04.01.2016 18:00 (CET)","14666","7","2574","12085"
"04.01.2016 18:00 - 04.01.2016 18:15 (CET)","14675","7","2573","12095"
"04.01.2016 18:15 - 04.01.2016 18:30 (CET)","14667","7","2576","12084"
"04.01.2016 18:30 - 04.01.2016 18:45 (CET)","14667","7","2577","12083"
"04.01.2016 18:45 - 04.01.2016 19:00 (CET)","14662","7","2577","12078"
"04.01.2016 19:00 - 04.01.2016 19:15 (CET)","14605","0","2577","12028"
"04.01.2016 19:15 - 04.01.2016 19:30 (CET)","14585","0","2578","12007"
"04.01.2016 19:30 - 04.01.2016 19:45 (CET)","14552","0","2580","11972"
"04.01.2016 19:45 - 04.01.2016 20:00 (CET)","14502","0","2577","11925"
"04.01.2016 20:00 - 04.01.2016 20:15 (CET)","14401","0","2577","11824"
"04.01.2016 20:15 - 04.01.2016 20:30 (CET)","14362","0","2579","11783"
"04.01.2016 20:30 - 04.01.2016 20:45 (CET)","14302","0","2577","11725"
"04.01.2016 20:45 - 04.01.2016 21:00 (CET)","14232","0","2576","11656"
"04.01.2016 21:00 - 04.01.2016 21:15 (CET)","14107","0","2575","11532"
"04.01.2016 21:15 - 04.01.2016 21:30 (CET)","14081","0","2572","11509"
"04.01.2016 21:30 - 04.01.2016 21:45 (CET)","14027","0","2571","11456"
"04.01.2016 21:45 - 04.01.2016 22:00 (CET)","13974","0","2569","11405"
"04.01.2016 22:00 - 04.01.2016 22:15 (CET)","13905","0","2569","11336"
"04.01.2016 22:15 - 04.01.2016 22:30 (CET)","13831","0","2570","11261"
"04.01.2016 22:30 - 04.01.2016 22:45 (CET)","13745","0","2571","11174"
"04.01.2016 22:45 - 04.01.2016 23:00 (CET)","13663","0","2573","11090"
"04.01.2016 23:00 - 04.01.2016 23:15 (CET)","13599","0","2572","11027"
"04.01.2016 23:15 - 04.01.2016 23:30 (CET)","13574","0","2573","11001"
"04.01.2016 23:30 - 04.01.2016 23:45 (CET)","13554","0","2574","10980"
"04.01.2016 23:45 - 05.01.2016 00:00 (CET)","13518","0","2574","10944"
"05.01.2016 00:00 - 05.01.2016 00:15 (CET)","13602","0","2571","11031"
"05.01.2016 00:15 - 05.01.2016 00:30 (CET)","13604","0","2573","11031"
"05.01.2016 00:30 - 05.01.2016 00:45 (CET)","13588","0","2574","11014"
"05.01.2016 00:45 - 05.01.2016 01:00 (CET)","13582","0","2575","11007"
"05.01.2016 01:00 - 05.01.2016 01:15 (CET)","13684","0","2576","11108"
"05.01.2016 01:15 - 05.01.2016 01:30 (CET)","13695","0","2582","11113"
"05.01.2016 01:30 - 05.01.2016 01:45 (CET)","13726","0","2585","11141"
"05.01.2016 01:45 - 05.01.2016 02:00 (CET)","13738","0","2590","11148"
"05.01.2016 02:00 - 05.01.2016 02:15 (CET)","13792","0","2594","11198"
"05.01.2016 02:15 - 05.01.2016 02:30 (CET)","13848","0","2598","11250"
"05.01.2016 02:30 - 05.01.2016 02:45 (CET)","13871","0","2602","11269"
"05.01.2016 02:45 - 05.01.2016 03:00 (CET)","13891","0","2607","11284"
"05.01.2016 03:00 - 05.01.2016 03:15 (CET)","13916","0","2608","11308"
"05.01.2016 03:15 - 05.01.2016 03:30 (CET)","13928","0","2609","11319"
"05.01.2016 03:30 - 05.01.2016 03:45 (CET)","13914","0","2612","11302"
"05.01.2016 03:45 - 05.01.2016 04:00 (CET)","13891","0","2612","11279"
"05.01.2016 04:00 - 05.01.2016 04:15 (CET)","13936","0","2614","11322"
"05.01.2016 04:15 - 05.01.2016 04:30 (CET)","13957","0","2614","11343"
"05.01.2016 04:30 - 05.01.2016 04:45 (CET)","13919","0","2614","11305"
"05.01.2016 04:45 - 05.01.2016 05:00 (CET)","13922","0","2613","11309"
"05.01.2016 05:00 - 05.01.2016 05:15 (CET)","13918","0","2612","11306"
"05.01.2016 05:15 - 05.01.2016 05:30 (CET)","13926","0","2613","11313"
"05.01.2016 05:30 - 05.01.2016 05:45 (CET)","13959","0","2616","11343"
"05.01.2016 05:45 - 05.01.2016 06:00 (CET)","13968","0","2616","11352"
"05.01.2016 06:00 - 05.01.2016 06:15 (CET)","14004","0","2618","11386"
"05.01.2016 06:15 - 05.01.2016 06:30 (CET)","14015","0","2616","11399"
"05.01.2016 06:30 - 05.01.2016 06:45 (CET)","14025","0","2617","11408"
"05.01.2016 06:45 - 05.01.2016 07:00 (CET)","14059","0","2615","11444"
"05.01.2016 07:00 - 05.01.2016 07:15 (CET)","14099","8","2616","11475"
"05.01.2016 07:15 - 05.01.2016 07:30 (CET)","14125","8","2616","11501"
"05.01.2016 07:30 - 05.01.2016 07:45 (CET)","14172","10","2614","11548"
"05.01.2016 07:45 - 05.01.2016 08:00 (CET)","14213","14","2613","11586"
"05.01.2016 08:00 - 05.01.2016 08:15 (CET)","14270","26","2613","11631"
"05.01.2016 08:15 - 05.01.2016 08:30 (CET)","14302","61","2612","11629"
"05.01.2016 08:30 - 05.01.2016 08:45 (CET)","14403","157","2609","11637"
"05.01.2016 08:45 - 05.01.2016 09:00 (CET)","14536","295","2608","11633"
"05.01.2016 09:00 - 05.01.2016 09:15 (CET)","14723","489","2606","11628"
"05.01.2016 09:15 - 05.01.2016 09:30 (CET)","14918","700","2605","11613"
"05.01.2016 09:30 - 05.01.2016 09:45 (CET)","15211","989","2604","11618"
"05.01.2016 09:45 - 05.01.2016 10:00 (CET)","15469","1272","2604","11593"
"05.01.2016 10:00 - 05.01.2016 10:15 (CET)","15670","1524","2601","11545"
"05.01.2016 10:15 - 05.01.2016 10:30 (CET)","15910","1795","2600","11515"
"05.01.2016 10:30 - 05.01.2016 10:45 (CET)","16161","2063","2598","11500"
"05.01.2016 10:45 - 05.01.2016 11:00 (CET)","16415","2325","2597","11493"
"05.01.2016 11:00 - 05.01.2016 11:15 (CET)","16578","2554","2581","11443"
"05.01.2016 11:15 - 05.01.2016 11:30 (CET)","16745","2753","2580","11412"
"05.01.2016 11:30 - 05.01.2016 11:45 (CET)","16868","2907","2578","11383"
"05.01.2016 11:45 - 05.01.2016 12:00 (CET)","16986","3033","2578","11375"
"05.01.2016 12:00 - 05.01.2016 12:15 (CET)","17003","3110","2578","11315"
"05.01.2016 12:15 - 05.01.2016 12:30 (CET)","17038","3136","2578","11324"
"05.01.2016 12:30 - 05.01.2016 12:45 (CET)","17030","3125","2578","11327"
"05.01.2016 12:45 - 05.01.2016 13:00 (CET)","16969","3090","2578","11301"
"05.01.2016 13:00 - 05.01.2016 13:15 (CET)","16870","3024","2579","11267"
"05.01.2016 13:15 - 05.01.2016 13:30 (CET)","16774","2912","2580","11282"
"05.01.2016 13:30 - 05.01.2016 13:45 (CET)","16614","2746","2581","11287"
"05.01.2016 13:45 - 05.01.2016 14:00 (CET)","16393","2564","2583","11246"
"05.01.2016 14:00 - 05.01.2016 14:15 (CET)","16218","2348","2584","11286"
"05.01.2016 14:15 - 05.01.2016 14:30 (CET)","16016","2092","2585","11339"
"05.01.2016 14:30 - 05.01.2016 14:45 (CET)","15792","1812","2585","11395"
"05.01.2016 14:45 - 05.01.2016 15:00 (CET)","15547","1518","2586","11443"
"05.01.2016 15:00 - 05.01.2016 15:15 (CET)","15310","1230","2586","11494"
"05.01.2016 15:15 - 05.01.2016 15:30 (CET)","15051","941","2586","11524"
"05.01.2016 15:30 - 05.01.2016 15:45 (CET)","14795","668","2586","11541"
"05.01.2016 15:45 - 05.01.2016 16:00 (CET)","14478","372","2590","11516"
"05.01.2016 16:00 - 05.01.2016 16:15 (CET)","14313","183","2589","11541"
"05.01.2016 16:15 - 05.01.2016 16:30 (CET)","14242","93","2590","11559"
"05.01.2016 16:30 - 05.01.2016 16:45 (CET)","14213","44","2588","11581"
"05.01.2016 16:45 - 05.01.2016 17:00 (CET)","14215","22","2590","11603"
"05.01.2016 17:00 - 05.01.2016 17:15 (CET)","14212","13","2589","11610"
"05.01.2016 17:15 - 05.01.2016 17:30 (CET)","14197","10","2593","11594"
"05.01.2016 17:30 - 05.01.2016 17:45 (CET)","14176","9","2594","11573"
"05.01.2016 17:45 - 05.01.2016 18:00 (CET)","14158","7","2596","11555"
"05.01.2016 18:00 - 05.01.2016 18:15 (CET)","14142","7","2598","11537"
"05.01.2016 18:15 - 05.01.2016 18:30 (CET)","14116","7","2598","11511"
"05.01.2016 18:30 - 05.01.2016 18:45 (CET)","14069","7","2597","11465"
"05.01.2016 18:45 - 05.01.2016 19:00 (CET)","14044","7","2596","11441"
"05.01.2016 19:00 - 05.01.2016 19:15 (CET)","14029","0","2596","11433"
"05.01.2016 19:15 - 05.01.2016 19:30 (CET)","14030","0","2597","11433"
"05.01.2016 19:30 - 05.01.2016 19:45 (CET)","14038","0","2596","11442"
"05.01.2016 19:45 - 05.01.2016 20:00 (CET)","14046","0","2596","11450"
"05.01.2016 20:00 - 05.01.2016 20:15 (CET)","14050","0","2597","11453"
"05.01.2016 20:15 - 05.01.2016 20:30 (CET)","14053","0","2597","11456"
"05.01.2016 20:30 - 05.01.2016 20:45 (CET)","14054","0","2596","11458"
"05.01.2016 20:45 - 05.01.2016 21:00 (CET)","14059","0","2595","11464"
"05.01.2016 21:00 - 05.01.2016 21:15 (CET)","14057","0","2594","11463"
"05.01.2016 21:15 - 05.01.2016 21:30 (CET)","14044","0","2593","11451"
"05.01.2016 21:30 - 05.01.2016 21:45 (CET)","14029","0","2592","11437"
"05.01.2016 21:45 - 05.01.2016 22:00 (CET)","14022","0","2591","11431"
"05.01.2016 22:00 - 05.01.2016 22:15 (CET)","13995","0","2590","11405"
"05.01.2016 22:15 - 05.01.2016 22:30 (CET)","13946","0","2589","11357"
"05.01.2016 22:30 - 05.01.2016 22:45 (CET)","13888","0","2584","11304"
"05.01.2016 22:45 - 05.01.2016 23:00 (CET)","13832","0","2580","11252"
"05.01.2016 23:00 - 05.01.2016 23:15 (CET)","13747","0","2552","11195"
"05.01.2016 23:15 - 05.01.2016 23:30 (CET)","13663","0","2550","11113"
"05.01.2016 23:30 - 05.01.2016 23:45 (CET)","13559","0","2545","11014"
"05.01.2016 23:45 - 06.01.2016 00:00 (CET)","13453","0","2539","10914"
"06.01.2016 00:00 - 06.01.2016 00:15 (CET)","12726","0","2521","10205"
"06.01.2016 00:15 - 06.01.2016 00:30 (CET)","12659","0","2520","10139"
"06.01.2016 00:30 - 06.01.2016 00:45 (CET)","12572","0","2514","10058"
"06.01.2016 00:45 - 06.01.2016 01:00 (CET)","12500","0","2512","9988"
"06.01.2016 01:00 - 06.01.2016 01:15 (CET)","11538","0","2509","9029"
"06.01.2016 01:15 - 06.01.2016 01:30 (CET)","11465","0","2511","8954"
"06.01.2016 01:30 - 06.01.2016 01:45 (CET)","11398","0","2514","8884"
"06.01.2016 01:45 - 06.01.2016 02:00 (CET)","11363","0","2518","8845"
"06.01.2016 02:00 - 06.01.2016 02:15 (CET)","11307","0","2521","8786"
"06.01.2016 02:15 - 06.01.2016 02:30 (CET)","11235","0","2523","8712"
"06.01.2016 02:30 - 06.01.2016 02:45 (CET)","11146","0","2524","8622"
"06.01.2016 02:45 - 06.01.2016 03:00 (CET)","11066","0","2529","8537"
"06.01.2016 03:00 - 06.01.2016 03:15 (CET)","11006","0","2532","8474"
"06.01.2016 03:15 - 06.01.2016 03:30 (CET)","10983","0","2533","8450"
"06.01.2016 03:30 - 06.01.2016 03:45 (CET)","10936","0","2535","8401"
"06.01.2016 03:45 - 06.01.2016 04:00 (CET)","10898","0","2540","8358"
"06.01.2016 04:00 - 06.01.2016 04:15 (CET)","10939","0","2571","8368"
"06.01.2016 04:15 - 06.01.2016 04:30 (CET)","10917","0","2570","8347"
"06.01.2016 04:30 - 06.01.2016 04:45 (CET)","10883","0","2572","8311"
"06.01.2016 04:45 - 06.01.2016 05:00 (CET)","10874","0","2575","8299"
"06.01.2016 05:00 - 06.01.2016 05:15 (CET)","10876","0","2576","8300"
"06.01.2016 05:15 - 06.01.2016 05:30 (CET)","10902","0","2580","8322"
"06.01.2016 05:30 - 06.01.2016 05:45 (CET)","10892","0","2581","8311"
"06.01.2016 05:45 - 06.01.2016 06:00 (CET)","10883","0","2582","8301"
"06.01.2016 06:00 - 06.01.2016 06:15 (CET)","10907","0","2585","8322"
"06.01.2016 06:15 - 06.01.2016 06:30 (CET)","10919","0","2588","8331"
"06.01.2016 06:30 - 06.01.2016 06:45 (CET)","10919","0","2588","8331"
"06.01.2016 06:45 - 06.01.2016 07:00 (CET)","10919","0","2590","8329"
"06.01.2016 07:00 - 06.01.2016 07:15 (CET)","10931","8","2593","8330"
"06.01.2016 07:15 - 06.01.2016 07:30 (CET)","10902","8","2595","8299"
"06.01.2016 07:30 - 06.01.2016 07:45 (CET)","10875","11","2596","8268"
"06.01.2016 07:45 - 06.01.2016 08:00 (CET)","10843","14","2596","8233"
"06.01.2016 08:00 - 06.01.2016 08:15 (CET)","10834","32","2597","8205"
"06.01.2016 08:15 - 06.01.2016 08:30 (CET)","10852","76","2599","8177"
"06.01.2016 08:30 - 06.01.2016 08:45 (CET)","10945","194","2600","8151"
"06.01.2016 08:45 - 06.01.2016 09:00 (CET)","11093","350","2600","8143"
"06.01.2016 09:00 - 06.01.2016 09:15 (CET)","11314","595","2600","8119"
"06.01.2016 09:15 - 06.01.2016 09:30 (CET)","11493","834","2599","8060"
"06.01.2016 09:30 - 06.01.2016 09:45 (CET)","11724","1130","2598","7996"
"06.01.2016 09:45 - 06.01.2016 10:00 (CET)","11965","1446","2599","7920"
"06.01.2016 10:00 - 06.01.2016 10:15 (CET)","12189","1740","2598","7851"
"06.01.2016 10:15 - 06.01.2016 10:30 (CET)","12429","2060","2594","7775"
"06.01.2016 10:30 - 06.01.2016 10:45 (CET)","12672","2368","2591","7713"
"06.01.2016 10:45 - 06.01.2016 11:00 (CET)","12900","2669","2589","7642"
"06.01.2016 11:00 - 06.01.2016 11:15 (CET)","13086","2951","2585","7550"
"06.01.2016 11:15 - 06.01.2016 11:30 (CET)","13215","3202","2579","7434"
"06.01.2016 11:30 - 06.01.2016 11:45 (CET)","13283","3380","2574","7329"
"06.01.2016 11:45 - 06.01.2016 12:00 (CET)","13292","3519","2568","7205"
"06.01.2016 12:00 - 06.01.2016 12:15 (CET)","13199","3596","2540","7063"
"06.01.2016 12:15 - 06.01.2016 12:30 (CET)","13087","3630","2529","6928"
"06.01.2016 12:30 - 06.01.2016 12:45 (CET)","12929","3608","2521","6800"
"06.01.2016 12:45 - 06.01.2016 13:00 (CET)","12743","3564","2511","6668"
"06.01.2016 13:00 - 06.01.2016 13:15 (CET)","12524","3468","2500","6556"
"06.01.2016 13:15 - 06.01.2016 13:30 (CET)","12282","3316","2493","6473"
"06.01.2016 13:30 - 06.01.2016 13:45 (CET)","11954","3108","2486","6360"
"06.01.2016 13:45 - 06.01.2016 14:00 (CET)","11634","2876","2479","6279"
"06.01.2016 14:00 - 06.01.2016 14:15 (CET)","11329","2617","2476","6236"
"06.01.2016 14:15 - 06.01.2016 14:30 (CET)","10997","2314","2474","6209"
"06.01.2016 14:30 - 06.01.2016 14:45 (CET)","10656","1998","2472","6186"
"06.01.2016 14:45 - 06.01.2016 15:00 (CET)","10303","1667","2467","6169"
"06.01.2016 15:00 - 06.01.2016 15:15 (CET)","9949","1337","2455","6157"
"06.01.2016 15:15 - 06.01.2016 15:30 (CET)","9645","1010","2457","6178"
"06.01.2016 15:30 - 06.01.2016 15:45 (CET)","9379","721","2459","6199"
"06.01.2016 15:45 - 06.01.2016 16:00 (CET)","9118","433","2463","6222"
"06.01.2016 16:00 - 06.01.2016 16:15 (CET)","8893","177","2466","6250"
"06.01.2016 16:15 - 06.01.2016 16:30 (CET)","8845","89","2472","6284"
"06.01.2016 16:30 - 06.01.2016 16:45 (CET)","8844","48","2475","6321"
"06.01.2016 16:45 - 06.01.2016 17:00 (CET)","8864","23","2480","6361"
"06.01.2016 17:00 - 06.01.2016 17:15 (CET)","8886","12","2485","6389"
"06.01.2016 17:15 - 06.01.2016 17:30 (CET)","8918","9","2490","6419"
"06.01.2016 17:30 - 06.01.2016 17:45 (CET)","8946","8","2496","6442"
"06.01.2016 17:45 - 06.01.2016 18:00 (CET)","8994","7","2498","6489"
"06.01.2016 18:00 - 06.01.2016 18:15 (CET)","9040","7","2503","6530"
"06.01.2016 18:15 - 06.01.2016 18:30 (CET)","9073","7","2506","6560"
"06.01.2016 18:30 - 06.01.2016 18:45 (CET)","9116","7","2508","6601"
"06.01.2016 18:45 - 06.01.2016 19:00 (CET)","9150","7","2509","6634"
"06.01.2016 19:00 - 06.01.2016 19:15 (CET)","9136","0","2511","6625"
"06.01.2016 19:15 - 06.01.2016 19:30 (CET)","9147","0","2513","6634"
"06.01.2016 19:30 - 06.01.2016 19:45 (CET)","9132","0","2514","6618"
"06.01.2016 19:45 - 06.01.2016 20:00 (CET)","9113","0","2515","6598"
"06.01.2016 20:00 - 06.01.2016 20:15 (CET)","9097","0","2515","6582"
"06.01.2016 20:15 - 06.01.2016 20:30 (CET)","9088","0","2514","6574"
"06.01.2016 20:30 - 06.01.2016 20:45 (CET)","9054","0","2513","6541"
"06.01.2016 20:45 - 06.01.2016 21:00 (CET)","9019","0","2513","6506"
"06.01.2016 21:00 - 06.01.2016 21:15 (CET)","9003","0","2512","6491"
"06.01.2016 21:15 - 06.01.2016 21:30 (CET)","9028","0","2515","6513"
"06.01.2016 21:30 - 06.01.2016 21:45 (CET)","9021","0","2518","6503"
"06.01.2016 21:45 - 06.01.2016 22:00 (CET)","9046","0","2519","6527"
"06.01.2016 22:00 - 06.01.2016 22:15 (CET)","9087","0","2520","6567"
"06.01.2016 22:15 - 06.01.2016 22:30 (CET)","9188","0","2525","6663"
"06.01.2016 22:30 - 06.01.2016 22:45 (CET)","9287","0","2527","6760"
"06.01.2016 22:45 - 06.01.2016 23:00 (CET)","9327","0","2527","6800"
"06.01.2016 23:00 - 06.01.2016 23:15 (CET)","9430","0","2570","6860"
"06.01.2016 23:15 - 06.01.2016 23:30 (CET)","9556","0","2570","6986"
"06.01.2016 23:30 - 06.01.2016 23:45 (CET)","9668","0","2572","7096"
"06.01.2016 23:45 - 07.01.2016 00:00 (CET)","9766","0","2575","7191"
"07.01.2016 00:00 - 07.01.2016 00:15 (CET)","10087","0","2517","7570"
"07.01.2016 00:15 - 07.01.2016 00:30 (CET)","10135","0","2513","7622"
"07.01.2016 00:30 - 07.01.2016 00:45 (CET)","10188","0","2512","7676"
"07.01.2016 00:45 - 07.01.2016 01:00 (CET)","10206","0","2508","7698"
"07.01.2016 01:00 - 07.01.2016 01:15 (CET)","9925","0","2502","7423"
"07.01.2016 01:15 - 07.01.2016 01:30 (CET)","10066","0","2497","7569"
"07.01.2016 01:30 - 07.01.2016 01:45 (CET)","10229","0","2491","7738"
"07.01.2016 01:45 - 07.01.2016 02:00 (CET)","10399","0","2488","7911"
"07.01.2016 02:00 - 07.01.2016 02:15 (CET)","10494","0","2483","8011"
"07.01.2016 02:15 - 07.01.2016 02:30 (CET)","10577","0","2482","8095"
"07.01.2016 02:30 - 07.01.2016 02:45 (CET)","10676","0","2478","8198"
"07.01.2016 02:45 - 07.01.2016 03:00 (CET)","10763","0","2476","8287"
"07.01.2016 03:00 - 07.01.2016 03:15 (CET)","10856","0","2483","8373"
"07.01.2016 03:15 - 07.01.2016 03:30 (CET)","10937","0","2485","8452"
"07.01.2016 03:30 - 07.01.2016 03:45 (CET)","11034","0","2487","8547"
"07.01.2016 03:45 - 07.01.2016 04:00 (CET)","11137","0","2489","8648"
"07.01.2016 04:00 - 07.01.2016 04:15 (CET)","11244","0","2495","8749"
"07.01.2016 04:15 - 07.01.2016 04:30 (CET)","11350","0","2503","8847"
"07.01.2016 04:30 - 07.01.2016 04:45 (CET)","11469","0","2514","8955"
"07.01.2016 04:45 - 07.01.2016 05:00 (CET)","11599","0","2526","9073"
"07.01.2016 05:00 - 07.01.2016 05:15 (CET)","11701","0","2534","9167"
"07.01.2016 05:15 - 07.01.2016 05:30 (CET)","11806","0","2543","9263"
"07.01.2016 05:30 - 07.01.2016 05:45 (CET)","11917","0","2552","9365"
"07.01.2016 05:45 - 07.01.2016 06:00 (CET)","12040","0","2558","9482"
"07.01.2016 06:00 - 07.01.2016 06:15 (CET)","12146","0","2567","9579"
"07.01.2016 06:15 - 07.01.2016 06:30 (CET)","12255","0","2572","9683"
"07.01.2016 06:30 - 07.01.2016 06:45 (CET)","12386","0","2579","9807"
"07.01.2016 06:45 - 07.01.2016 07:00 (CET)","12529","0","2582","9947"
"07.01.2016 07:00 - 07.01.2016 07:15 (CET)","12558","8","2591","9959"
"07.01.2016 07:15 - 07.01.2016 07:30 (CET)","12695","8","2593","10094"
"07.01.2016 07:30 - 07.01.2016 07:45 (CET)","12876","11","2596","10269"
"07.01.2016 07:45 - 07.01.2016 08:00 (CET)","13045","15","2600","10430"
"07.01.2016 08:00 - 07.01.2016 08:15 (CET)","13188","30","2603","10555"
"07.01.2016 08:15 - 07.01.2016 08:30 (CET)","13379","78","2605","10696"
"07.01.2016 08:30 - 07.01.2016 08:45 (CET)","13688","214","2609","10865"
"07.01.2016 08:45 - 07.01.2016 09:00 (CET)","14041","397","2611","11033"
"07.01.2016 09:00 - 07.01.2016 09:15 (CET)","14476","669","2615","11192"
"07.01.2016 09:15 - 07.01.2016 09:30 (CET)","14897","899","2619","11379"
"07.01.2016 09:30 - 07.01.2016 09:45 (CET)","15375","1172","2621","11582"
"07.01.2016 09:45 - 07.01.2016 10:00 (CET)","15862","1483","2625","11754"
"07.01.2016 10:00 - 07.01.2016 10:15 (CET)","16290","1774","2628","11888"
"07.01.2016 10:15 - 07.01.2016 10:30 (CET)","16717","2061","2629","12027"
"07.01.2016 10:30 - 07.01.2016 10:45 (CET)","17110","2314","2629","12167"
"07.01.2016 10:45 - 07.01.2016 11:00 (CET)","17491","2553","2628","12310"
"07.01.2016 11:00 - 07.01.2016 11:15 (CET)","17800","2761","2629","12410"
"07.01.2016 11:15 - 07.01.2016 11:30 (CET)","18089","2937","2634","12518"
"07.01.2016 11:30 - 07.01.2016 11:45 (CET)","18309","3018","2633","12658"
"07.01.2016 11:45 - 07.01.2016 12:00 (CET)","18463","3055","2633","12775"
"07.01.2016 12:00 - 07.01.2016 12:15 (CET)","18610","3041","2629","12940"
"07.01.2016 12:15 - 07.01.2016 12:30 (CET)","18770","2993","2629","13148"
"07.01.2016 12:30 - 07.01.2016 12:45 (CET)","18876","2895","2630","13351"
"07.01.2016 12:45 - 07.01.2016 13:00 (CET)","18956","2772","2631","13553"
"07.01.2016 13:00 - 07.01.2016 13:15 (CET)","19038","2618","2631","13789"
