"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|DE-AT-LU","Actual Total Load [MW] - BZN|DE-AT-LU"
"16.05.2015 03:30 - 16.05.2015 03:45","43939","41373"
"16.05.2015 03:45 - 16.05.2015 04:00","43756","41201"
"16.05.2015 04:00 - 16.05.2015 04:15","43993","41848"
"16.05.2015 04:15 - 16.05.2015 04:30","44119","42054"
"16.05.2015 04:30 - 16.05.2015 04:45","44310","42462"
"16.05.2015 04:45 - 16.05.2015 05:00","44525","42689"
"16.05.2015 05:00 - 16.05.2015 05:15","45014","42804"
"16.05.2015 05:15 - 16.05.2015 05:30","44878","42734"
"16.05.2015 05:30 - 16.05.2015 05:45","45173","42845"
"16.05.2015 05:45 - 16.05.2015 06:00","45272","42830"
"16.05.2015 06:00 - 16.05.2015 06:15","46161","43513"
"16.05.2015 06:15 - 16.05.2015 06:30","46813","44366"
"16.05.2015 06:30 - 16.05.2015 06:45","47470","45324"
"16.05.2015 06:45 - 16.05.2015 07:00","48296","46303"
"16.05.2015 07:00 - 16.05.2015 07:15","49577","47611"
"16.05.2015 07:15 - 16.05.2015 07:30","50835","48391"
"16.05.2015 07:30 - 16.05.2015 07:45","51890","49309"
"16.05.2015 07:45 - 16.05.2015 08:00","52878","50362"
"16.05.2015 08:00 - 16.05.2015 08:15","54324","51775"
"16.05.2015 08:15 - 16.05.2015 08:30","55287","52884"
"16.05.2015 08:30 - 16.05.2015 08:45","56351","53735"
"16.05.2015 08:45 - 16.05.2015 09:00","57229","54791"
"16.05.2015 09:00 - 16.05.2015 09:15","58127","56031"
"16.05.2015 09:15 - 16.05.2015 09:30","58899","56696"
"16.05.2015 09:30 - 16.05.2015 09:45","59555","57025"
"16.05.2015 09:45 - 16.05.2015 10:00","59953","57581"
"16.05.2015 10:00 - 16.05.2015 10:15","60674","58524"
"16.05.2015 10:15 - 16.05.2015 10:30","61211","58724"
"16.05.2015 10:30 - 16.05.2015 10:45","61629","59423"
"16.05.2015 10:45 - 16.05.2015 11:00","61884","59606"
"16.05.2015 11:00 - 16.05.2015 11:15","62486","60100"
"16.05.2015 11:15 - 16.05.2015 11:30","63010","60642"
"16.05.2015 11:30 - 16.05.2015 11:45","63318","60957"
"16.05.2015 11:45 - 16.05.2015 12:00","62933","60572"
"16.05.2015 12:00 - 16.05.2015 12:15","62292","59874"
"16.05.2015 12:15 - 16.05.2015 12:30","62004","59333"
"16.05.2015 12:30 - 16.05.2015 12:45","61524","59288"
"16.05.2015 12:45 - 16.05.2015 13:00","61152","58800"
"16.05.2015 13:00 - 16.05.2015 13:15","60905","58381"
"16.05.2015 13:15 - 16.05.2015 13:30","60300","57765"
"16.05.2015 13:30 - 16.05.2015 13:45","59832","57179"
"16.05.2015 13:45 - 16.05.2015 14:00","58975","56700"
"16.05.2015 14:00 - 16.05.2015 14:15","58621","56971"
"16.05.2015 14:15 - 16.05.2015 14:30","58372","56964"
"16.05.2015 14:30 - 16.05.2015 14:45","58216","56801"
"16.05.2015 14:45 - 16.05.2015 15:00","57643","56459"
"16.05.2015 15:00 - 16.05.2015 15:15","57252","56222"
"16.05.2015 15:15 - 16.05.2015 15:30","56995","55877"
"16.05.2015 15:30 - 16.05.2015 15:45","56538","55117"
"16.05.2015 15:45 - 16.05.2015 16:00","56269","55606"
"16.05.2015 16:00 - 16.05.2015 16:15","56243","55821"
"16.05.2015 16:15 - 16.05.2015 16:30","56150","56014"
"16.05.2015 16:30 - 16.05.2015 16:45","55947","55956"
"16.05.2015 16:45 - 16.05.2015 17:00","55890","56057"
"16.05.2015 17:00 - 16.05.2015 17:15","56155","55603"
"16.05.2015 17:15 - 16.05.2015 17:30","56521","55657"
"16.05.2015 17:30 - 16.05.2015 17:45","56548","55982"
"16.05.2015 17:45 - 16.05.2015 18:00","56849","56458"
"16.05.2015 18:00 - 16.05.2015 18:15","57085","56300"
"16.05.2015 18:15 - 16.05.2015 18:30","57108","56762"
"16.05.2015 18:30 - 16.05.2015 18:45","57054","56874"
"16.05.2015 18:45 - 16.05.2015 19:00","56875","56445"
"16.05.2015 19:00 - 16.05.2015 19:15","56351","56034"
"16.05.2015 19:15 - 16.05.2015 19:30","55879","55793"
"16.05.2015 19:30 - 16.05.2015 19:45","55481","54849"
"16.05.2015 19:45 - 16.05.2015 20:00","55282","54619"
"16.05.2015 20:00 - 16.05.2015 20:15","54906","54288"
"16.05.2015 20:15 - 16.05.2015 20:30","54226","53736"
"16.05.2015 20:30 - 16.05.2015 20:45","53578","52671"
"16.05.2015 20:45 - 16.05.2015 21:00","53302","51922"
"16.05.2015 21:00 - 16.05.2015 21:15","53159","51585"
"16.05.2015 21:15 - 16.05.2015 21:30","53161","52092"
"16.05.2015 21:30 - 16.05.2015 21:45","52759","51766"
"16.05.2015 21:45 - 16.05.2015 22:00","52569","51464"
"16.05.2015 22:00 - 16.05.2015 22:15","52533","51804"
"16.05.2015 22:15 - 16.05.2015 22:30","51702","51214"
"16.05.2015 22:30 - 16.05.2015 22:45","50507","50343"
"16.05.2015 22:45 - 16.05.2015 23:00","49781","49388"
"16.05.2015 23:00 - 16.05.2015 23:15","48746","48565"
"16.05.2015 23:15 - 16.05.2015 23:30","47802","47380"
"16.05.2015 23:30 - 16.05.2015 23:45","46984","46608"
"16.05.2015 23:45 - 17.05.2015 00:00","46239","45242"
"17.05.2015 00:00 - 17.05.2015 00:15","47613","43997"
"17.05.2015 00:15 - 17.05.2015 00:30","46833","43080"
"17.05.2015 00:30 - 17.05.2015 00:45","46123","42815"
"17.05.2015 00:45 - 17.05.2015 01:00","45563","42380"
"17.05.2015 01:00 - 17.05.2015 01:15","44550","41512"
"17.05.2015 01:15 - 17.05.2015 01:30","44235","40475"
"17.05.2015 01:30 - 17.05.2015 01:45","43762","40125"
"17.05.2015 01:45 - 17.05.2015 02:00","43312","39573"
"17.05.2015 02:00 - 17.05.2015 02:15","43147","38908"
"17.05.2015 02:15 - 17.05.2015 02:30","42850","38342"
"17.05.2015 02:30 - 17.05.2015 02:45","42953","38652"
"17.05.2015 02:45 - 17.05.2015 03:00","42427","38570"
"17.05.2015 03:00 - 17.05.2015 03:15","42093","38581"
"17.05.2015 03:15 - 17.05.2015 03:30","42306","38001"
"17.05.2015 03:30 - 17.05.2015 03:45","42616","38273"
"17.05.2015 03:45 - 17.05.2015 04:00","42388","38628"
"17.05.2015 04:00 - 17.05.2015 04:15","42396","38799"
"17.05.2015 04:15 - 17.05.2015 04:30","42540","38647"
"17.05.2015 04:30 - 17.05.2015 04:45","42790","38726"
"17.05.2015 04:45 - 17.05.2015 05:00","42780","38679"
"17.05.2015 05:00 - 17.05.2015 05:15","43188","38822"
"17.05.2015 05:15 - 17.05.2015 05:30","42905","38448"
"17.05.2015 05:30 - 17.05.2015 05:45","43047","38293"
"17.05.2015 05:45 - 17.05.2015 06:00","43058","38280"
"17.05.2015 06:00 - 17.05.2015 06:15","43182","38582"
"17.05.2015 06:15 - 17.05.2015 06:30","43531","38856"
"17.05.2015 06:30 - 17.05.2015 06:45","43989","39351"
"17.05.2015 06:45 - 17.05.2015 07:00","44175","39802"
"17.05.2015 07:00 - 17.05.2015 07:15","44956","40308"
"17.05.2015 07:15 - 17.05.2015 07:30","45925","41177"
"17.05.2015 07:30 - 17.05.2015 07:45","47118","41844"
"17.05.2015 07:45 - 17.05.2015 08:00","47845","42911"
"17.05.2015 08:00 - 17.05.2015 08:15","49072","44014"
"17.05.2015 08:15 - 17.05.2015 08:30","49866","44739"
"17.05.2015 08:30 - 17.05.2015 08:45","50844","45452"
"17.05.2015 08:45 - 17.05.2015 09:00","51555","46945"
"17.05.2015 09:00 - 17.05.2015 09:15","52383","47982"
"17.05.2015 09:15 - 17.05.2015 09:30","53387","48871"
"17.05.2015 09:30 - 17.05.2015 09:45","53967","49535"
"17.05.2015 09:45 - 17.05.2015 10:00","54337","51230"
"17.05.2015 10:00 - 17.05.2015 10:15","55104","52168"
"17.05.2015 10:15 - 17.05.2015 10:30","55950","52786"
"17.05.2015 10:30 - 17.05.2015 10:45","56133","53195"
"17.05.2015 10:45 - 17.05.2015 11:00","56833","54427"
"17.05.2015 11:00 - 17.05.2015 11:15","57519","55775"
"17.05.2015 11:15 - 17.05.2015 11:30","58516","56909"
"17.05.2015 11:30 - 17.05.2015 11:45","59015","57282"
"17.05.2015 11:45 - 17.05.2015 12:00","58813","57433"
"17.05.2015 12:00 - 17.05.2015 12:15","58321","57503"
"17.05.2015 12:15 - 17.05.2015 12:30","57721","57191"
"17.05.2015 12:30 - 17.05.2015 12:45","57202","56281"
"17.05.2015 12:45 - 17.05.2015 13:00","56952","55927"
"17.05.2015 13:00 - 17.05.2015 13:15","56511","55250"
"17.05.2015 13:15 - 17.05.2015 13:30","55984","54597"
"17.05.2015 13:30 - 17.05.2015 13:45","55402","53885"
"17.05.2015 13:45 - 17.05.2015 14:00","54660","53641"
"17.05.2015 14:00 - 17.05.2015 14:15","54597","53610"
"17.05.2015 14:15 - 17.05.2015 14:30","53963","53004"
"17.05.2015 14:30 - 17.05.2015 14:45","53592","52050"
"17.05.2015 14:45 - 17.05.2015 15:00","53116","51680"
"17.05.2015 15:00 - 17.05.2015 15:15","52780","52053"
"17.05.2015 15:15 - 17.05.2015 15:30","52536","52276"
"17.05.2015 15:30 - 17.05.2015 15:45","51794","51720"
"17.05.2015 15:45 - 17.05.2015 16:00","52176","51456"
"17.05.2015 16:00 - 17.05.2015 16:15","51787","51681"
"17.05.2015 16:15 - 17.05.2015 16:30","51763","51456"
"17.05.2015 16:30 - 17.05.2015 16:45","51457","50920"
"17.05.2015 16:45 - 17.05.2015 17:00","51630","50934"
"17.05.2015 17:00 - 17.05.2015 17:15","51529","51140"
"17.05.2015 17:15 - 17.05.2015 17:30","51788","51734"
"17.05.2015 17:30 - 17.05.2015 17:45","52387","52570"
"17.05.2015 17:45 - 17.05.2015 18:00","52838","52843"
"17.05.2015 18:00 - 17.05.2015 18:15","53263","53429"
"17.05.2015 18:15 - 17.05.2015 18:30","53993","52999"
"17.05.2015 18:30 - 17.05.2015 18:45","54105","53656"
"17.05.2015 18:45 - 17.05.2015 19:00","53956","53297"
"17.05.2015 19:00 - 17.05.2015 19:15","54154","53927"
"17.05.2015 19:15 - 17.05.2015 19:30","54087","53925"
"17.05.2015 19:30 - 17.05.2015 19:45","53987","53416"
"17.05.2015 19:45 - 17.05.2015 20:00","54072","52804"
"17.05.2015 20:00 - 17.05.2015 20:15","54364","52725"
"17.05.2015 20:15 - 17.05.2015 20:30","54053","52350"
"17.05.2015 20:30 - 17.05.2015 20:45","53888","51776"
"17.05.2015 20:45 - 17.05.2015 21:00","53683","52034"
"17.05.2015 21:00 - 17.05.2015 21:15","54126","52377"
"17.05.2015 21:15 - 17.05.2015 21:30","54151","52350"
"17.05.2015 21:30 - 17.05.2015 21:45","54187","52488"
"17.05.2015 21:45 - 17.05.2015 22:00","54303","52778"
"17.05.2015 22:00 - 17.05.2015 22:15","54655","53492"
"17.05.2015 22:15 - 17.05.2015 22:30","54375","52636"
"17.05.2015 22:30 - 17.05.2015 22:45","53525","51865"
"17.05.2015 22:45 - 17.05.2015 23:00","52251","51261"
"17.05.2015 23:00 - 17.05.2015 23:15","50309","49161"
"17.05.2015 23:15 - 17.05.2015 23:30","49462","48091"
"17.05.2015 23:30 - 17.05.2015 23:45","48815","47027"
"17.05.2015 23:45 - 18.05.2015 00:00","48598","46129"
"18.05.2015 00:00 - 18.05.2015 00:15","47056","45442"
"18.05.2015 00:15 - 18.05.2015 00:30","46449","44815"
"18.05.2015 00:30 - 18.05.2015 00:45","45897","44242"
"18.05.2015 00:45 - 18.05.2015 01:00","45254","43599"
"18.05.2015 01:00 - 18.05.2015 01:15","44573","43429"
"18.05.2015 01:15 - 18.05.2015 01:30","44247","42950"
"18.05.2015 01:30 - 18.05.2015 01:45","43871","42727"
"18.05.2015 01:45 - 18.05.2015 02:00","43574","42481"
"18.05.2015 02:00 - 18.05.2015 02:15","43479","42355"
"18.05.2015 02:15 - 18.05.2015 02:30","43168","42261"
"18.05.2015 02:30 - 18.05.2015 02:45","43223","41945"
"18.05.2015 02:45 - 18.05.2015 03:00","43065","41901"
"18.05.2015 03:00 - 18.05.2015 03:15","43147","42323"
"18.05.2015 03:15 - 18.05.2015 03:30","43169","42683"
"18.05.2015 03:30 - 18.05.2015 03:45","43484","42688"
"18.05.2015 03:45 - 18.05.2015 04:00","43538","42704"
"18.05.2015 04:00 - 18.05.2015 04:15","44012","43188"
"18.05.2015 04:15 - 18.05.2015 04:30","44508","43838"
"18.05.2015 04:30 - 18.05.2015 04:45","45207","44807"
"18.05.2015 04:45 - 18.05.2015 05:00","45789","45396"
"18.05.2015 05:00 - 18.05.2015 05:15","47229","47389"
"18.05.2015 05:15 - 18.05.2015 05:30","47714","48081"
"18.05.2015 05:30 - 18.05.2015 05:45","48972","49468"
"18.05.2015 05:45 - 18.05.2015 06:00","50351","51426"
"18.05.2015 06:00 - 18.05.2015 06:15","53535","55266"
"18.05.2015 06:15 - 18.05.2015 06:30","56000","57961"
"18.05.2015 06:30 - 18.05.2015 06:45","57735","60052"
"18.05.2015 06:45 - 18.05.2015 07:00","59245","61791"
"18.05.2015 07:00 - 18.05.2015 07:15","61523","64369"
"18.05.2015 07:15 - 18.05.2015 07:30","62748","65815"
"18.05.2015 07:30 - 18.05.2015 07:45","63860","66745"
"18.05.2015 07:45 - 18.05.2015 08:00","64670","67595"
"18.05.2015 08:00 - 18.05.2015 08:15","65912","68955"
"18.05.2015 08:15 - 18.05.2015 08:30","66565","69367"
"18.05.2015 08:30 - 18.05.2015 08:45","67089","69842"
"18.05.2015 08:45 - 18.05.2015 09:00","67269","69796"
"18.05.2015 09:00 - 18.05.2015 09:15","67269","69607"
"18.05.2015 09:15 - 18.05.2015 09:30","67841","69861"
"18.05.2015 09:30 - 18.05.2015 09:45","68273","70913"
"18.05.2015 09:45 - 18.05.2015 10:00","68502","70938"
"18.05.2015 10:00 - 18.05.2015 10:15","68965","71902"
"18.05.2015 10:15 - 18.05.2015 10:30","69334","72778"
"18.05.2015 10:30 - 18.05.2015 10:45","69601","73142"
"18.05.2015 10:45 - 18.05.2015 11:00","70113","73312"
"18.05.2015 11:00 - 18.05.2015 11:15","70559","73424"
"18.05.2015 11:15 - 18.05.2015 11:30","71234","73659"
"18.05.2015 11:30 - 18.05.2015 11:45","71648","74283"
"18.05.2015 11:45 - 18.05.2015 12:00","71552","74397"
"18.05.2015 12:00 - 18.05.2015 12:15","70941","74130"
"18.05.2015 12:15 - 18.05.2015 12:30","70636","73661"
"18.05.2015 12:30 - 18.05.2015 12:45","70660","73841"
"18.05.2015 12:45 - 18.05.2015 13:00","70848","73726"
"18.05.2015 13:00 - 18.05.2015 13:15","70773","73207"
"18.05.2015 13:15 - 18.05.2015 13:30","70499","72882"
"18.05.2015 13:30 - 18.05.2015 13:45","70064","72280"
"18.05.2015 13:45 - 18.05.2015 14:00","69514","71677"
"18.05.2015 14:00 - 18.05.2015 14:15","69407","71211"
"18.05.2015 14:15 - 18.05.2015 14:30","69266","71138"
"18.05.2015 14:30 - 18.05.2015 14:45","69073","70881"
"18.05.2015 14:45 - 18.05.2015 15:00","68582","70437"
"18.05.2015 15:00 - 18.05.2015 15:15","68497","70414"
"18.05.2015 15:15 - 18.05.2015 15:30","68043","70267"
"18.05.2015 15:30 - 18.05.2015 15:45","67414","69863"
"18.05.2015 15:45 - 18.05.2015 16:00","66768","69447"
"18.05.2015 16:00 - 18.05.2015 16:15","66602","68598"
"18.05.2015 16:15 - 18.05.2015 16:30","66194","68288"
"18.05.2015 16:30 - 18.05.2015 16:45","65968","67724"
"18.05.2015 16:45 - 18.05.2015 17:00","65688","67036"
"18.05.2015 17:00 - 18.05.2015 17:15","65521","67206"
"18.05.2015 17:15 - 18.05.2015 17:30","65733","67495"
"18.05.2015 17:30 - 18.05.2015 17:45","65743","67755"
"18.05.2015 17:45 - 18.05.2015 18:00","65573","68132"
"18.05.2015 18:00 - 18.05.2015 18:15","65321","67450"
"18.05.2015 18:15 - 18.05.2015 18:30","65341","67728"
"18.05.2015 18:30 - 18.05.2015 18:45","65701","68481"
"18.05.2015 18:45 - 18.05.2015 19:00","65879","68216"
"18.05.2015 19:00 - 18.05.2015 19:15","65601","67558"
"18.05.2015 19:15 - 18.05.2015 19:30","64948","67271"
"18.05.2015 19:30 - 18.05.2015 19:45","64588","67021"
"18.05.2015 19:45 - 18.05.2015 20:00","64178","66831"
"18.05.2015 20:00 - 18.05.2015 20:15","63569","66334"
"18.05.2015 20:15 - 18.05.2015 20:30","62888","65085"
"18.05.2015 20:30 - 18.05.2015 20:45","62250","64432"
"18.05.2015 20:45 - 18.05.2015 21:00","61697","63797"
"18.05.2015 21:00 - 18.05.2015 21:15","61661","63614"
"18.05.2015 21:15 - 18.05.2015 21:30","61405","63904"
"18.05.2015 21:30 - 18.05.2015 21:45","60799","64135"
"18.05.2015 21:45 - 18.05.2015 22:00","60098","63040"
"18.05.2015 22:00 - 18.05.2015 22:15","59660","62762"
"18.05.2015 22:15 - 18.05.2015 22:30","58825","61789"
"18.05.2015 22:30 - 18.05.2015 22:45","57269","60491"
"18.05.2015 22:45 - 18.05.2015 23:00","55874","58620"
"18.05.2015 23:00 - 18.05.2015 23:15","54498","56863"
"18.05.2015 23:15 - 18.05.2015 23:30","53084","55321"
"18.05.2015 23:30 - 18.05.2015 23:45","52059","53644"
"18.05.2015 23:45 - 19.05.2015 00:00","51052","52494"
"19.05.2015 00:00 - 19.05.2015 00:15","51430","51486"
"19.05.2015 00:15 - 19.05.2015 00:30","50719","50833"
"19.05.2015 00:30 - 19.05.2015 00:45","49966","50030"
"19.05.2015 00:45 - 19.05.2015 01:00","49309","49644"
"19.05.2015 01:00 - 19.05.2015 01:15","48695","49297"
"19.05.2015 01:15 - 19.05.2015 01:30","48119","49009"
"19.05.2015 01:30 - 19.05.2015 01:45","47815","48429"
"19.05.2015 01:45 - 19.05.2015 02:00","47552","47995"
"19.05.2015 02:00 - 19.05.2015 02:15","47176","47352"
"19.05.2015 02:15 - 19.05.2015 02:30","46936","47106"
"19.05.2015 02:30 - 19.05.2015 02:45","46965","46721"
"19.05.2015 02:45 - 19.05.2015 03:00","46956","46677"
"19.05.2015 03:00 - 19.05.2015 03:15","47014","46982"
"19.05.2015 03:15 - 19.05.2015 03:30","46926","46902"
"19.05.2015 03:30 - 19.05.2015 03:45","47291","47261"
"19.05.2015 03:45 - 19.05.2015 04:00","47312","47406"
"19.05.2015 04:00 - 19.05.2015 04:15","47816","48284"
"19.05.2015 04:15 - 19.05.2015 04:30","48019","48847"
"19.05.2015 04:30 - 19.05.2015 04:45","48791","49509"
"19.05.2015 04:45 - 19.05.2015 05:00","49360","50121"
"19.05.2015 05:00 - 19.05.2015 05:15","50715","51159"
"19.05.2015 05:15 - 19.05.2015 05:30","51171","51717"
"19.05.2015 05:30 - 19.05.2015 05:45","52332","53500"
"19.05.2015 05:45 - 19.05.2015 06:00","53741","55094"
"19.05.2015 06:00 - 19.05.2015 06:15","57358","58873"
"19.05.2015 06:15 - 19.05.2015 06:30","59780","61953"
"19.05.2015 06:30 - 19.05.2015 06:45","61706","63674"
"19.05.2015 06:45 - 19.05.2015 07:00","63828","65192"
"19.05.2015 07:00 - 19.05.2015 07:15","66163","67225"
"19.05.2015 07:15 - 19.05.2015 07:30","67629","68603"
"19.05.2015 07:30 - 19.05.2015 07:45","68723","69803"
"19.05.2015 07:45 - 19.05.2015 08:00","69583","70721"
"19.05.2015 08:00 - 19.05.2015 08:15","70750","71598"
"19.05.2015 08:15 - 19.05.2015 08:30","71379","72120"
"19.05.2015 08:30 - 19.05.2015 08:45","71845","72760"
"19.05.2015 08:45 - 19.05.2015 09:00","71968","72798"
"19.05.2015 09:00 - 19.05.2015 09:15","71707","72894"
"19.05.2015 09:15 - 19.05.2015 09:30","72297","73101"
"19.05.2015 09:30 - 19.05.2015 09:45","72772","74034"
"19.05.2015 09:45 - 19.05.2015 10:00","73094","75008"
"19.05.2015 10:00 - 19.05.2015 10:15","73505","75537"
"19.05.2015 10:15 - 19.05.2015 10:30","73860","75547"
"19.05.2015 10:30 - 19.05.2015 10:45","74375","76217"
"19.05.2015 10:45 - 19.05.2015 11:00","74751","76663"
"19.05.2015 11:00 - 19.05.2015 11:15","75279","76647"
"19.05.2015 11:15 - 19.05.2015 11:30","75909","76980"
"19.05.2015 11:30 - 19.05.2015 11:45","76448","77395"
"19.05.2015 11:45 - 19.05.2015 12:00","76436","77088"
"19.05.2015 12:00 - 19.05.2015 12:15","75679","76666"
"19.05.2015 12:15 - 19.05.2015 12:30","75368","76409"
"19.05.2015 12:30 - 19.05.2015 12:45","75270","76001"
"19.05.2015 12:45 - 19.05.2015 13:00","75451","75613"
"19.05.2015 13:00 - 19.05.2015 13:15","75470","75242"
"19.05.2015 13:15 - 19.05.2015 13:30","75160","74023"
"19.05.2015 13:30 - 19.05.2015 13:45","74739","73700"
"19.05.2015 13:45 - 19.05.2015 14:00","74134","73469"
"19.05.2015 14:00 - 19.05.2015 14:15","73925","73746"
"19.05.2015 14:15 - 19.05.2015 14:30","73872","73019"
"19.05.2015 14:30 - 19.05.2015 14:45","73638","73440"
"19.05.2015 14:45 - 19.05.2015 15:00","73164","74169"
"19.05.2015 15:00 - 19.05.2015 15:15","72782","73016"
"19.05.2015 15:15 - 19.05.2015 15:30","72417","72561"
"19.05.2015 15:30 - 19.05.2015 15:45","71931","72020"
"19.05.2015 15:45 - 19.05.2015 16:00","71359","71280"
"19.05.2015 16:00 - 19.05.2015 16:15","71094","71750"
"19.05.2015 16:15 - 19.05.2015 16:30","70608","71578"
"19.05.2015 16:30 - 19.05.2015 16:45","70281","70763"
"19.05.2015 16:45 - 19.05.2015 17:00","69940","69784"
"19.05.2015 17:00 - 19.05.2015 17:15","69617","69903"
"19.05.2015 17:15 - 19.05.2015 17:30","69640","70021"
"19.05.2015 17:30 - 19.05.2015 17:45","69595","70147"
"19.05.2015 17:45 - 19.05.2015 18:00","69422","70527"
"19.05.2015 18:00 - 19.05.2015 18:15","68899","70106"
"19.05.2015 18:15 - 19.05.2015 18:30","68739","70028"
"19.05.2015 18:30 - 19.05.2015 18:45","69069","70223"
"19.05.2015 18:45 - 19.05.2015 19:00","69194","69345"
"19.05.2015 19:00 - 19.05.2015 19:15","68673","69016"
"19.05.2015 19:15 - 19.05.2015 19:30","67968","68689"
"19.05.2015 19:30 - 19.05.2015 19:45","67600","68055"
"19.05.2015 19:45 - 19.05.2015 20:00","67039","67986"
"19.05.2015 20:00 - 19.05.2015 20:15","66364","67414"
"19.05.2015 20:15 - 19.05.2015 20:30","65632","66249"
"19.05.2015 20:30 - 19.05.2015 20:45","64928","65800"
"19.05.2015 20:45 - 19.05.2015 21:00","64309","65255"
"19.05.2015 21:00 - 19.05.2015 21:15","64162","64566"
"19.05.2015 21:15 - 19.05.2015 21:30","63862","63972"
"19.05.2015 21:30 - 19.05.2015 21:45","63283","63775"
"19.05.2015 21:45 - 19.05.2015 22:00","62354","63139"
"19.05.2015 22:00 - 19.05.2015 22:15","61611","62247"
"19.05.2015 22:15 - 19.05.2015 22:30","60638","60875"
"19.05.2015 22:30 - 19.05.2015 22:45","58992","59905"
"19.05.2015 22:45 - 19.05.2015 23:00","57564","58137"
"19.05.2015 23:00 - 19.05.2015 23:15","56083","56641"
"19.05.2015 23:15 - 19.05.2015 23:30","54695","55370"
"19.05.2015 23:30 - 19.05.2015 23:45","53517","54614"
"19.05.2015 23:45 - 20.05.2015 00:00","52443","53439"
"20.05.2015 00:00 - 20.05.2015 00:15","51852","52582"
"20.05.2015 00:15 - 20.05.2015 00:30","51151","51528"
"20.05.2015 00:30 - 20.05.2015 00:45","50336","51047"
"20.05.2015 00:45 - 20.05.2015 01:00","49730","50128"
"20.05.2015 01:00 - 20.05.2015 01:15","49047","49419"
"20.05.2015 01:15 - 20.05.2015 01:30","48634","49196"
"20.05.2015 01:30 - 20.05.2015 01:45","48241","48988"
"20.05.2015 01:45 - 20.05.2015 02:00","47868","48237"
"20.05.2015 02:00 - 20.05.2015 02:15","47473","47651"
"20.05.2015 02:15 - 20.05.2015 02:30","47147","47436"
"20.05.2015 02:30 - 20.05.2015 02:45","47203","47468"
"20.05.2015 02:45 - 20.05.2015 03:00","47196","47471"
"20.05.2015 03:00 - 20.05.2015 03:15","47333","47492"
"20.05.2015 03:15 - 20.05.2015 03:30","47179","47393"
"20.05.2015 03:30 - 20.05.2015 03:45","47504","47734"
"20.05.2015 03:45 - 20.05.2015 04:00","47427","47827"
"20.05.2015 04:00 - 20.05.2015 04:15","47915","48585"
"20.05.2015 04:15 - 20.05.2015 04:30","48297","49054"
"20.05.2015 04:30 - 20.05.2015 04:45","49055","49570"
"20.05.2015 04:45 - 20.05.2015 05:00","49668","50526"
"20.05.2015 05:00 - 20.05.2015 05:15","50944","51909"
"20.05.2015 05:15 - 20.05.2015 05:30","51422","52225"
"20.05.2015 05:30 - 20.05.2015 05:45","52652","53439"
"20.05.2015 05:45 - 20.05.2015 06:00","54058","54965"
"20.05.2015 06:00 - 20.05.2015 06:15","57690","58158"
"20.05.2015 06:15 - 20.05.2015 06:30","60151","60691"
"20.05.2015 06:30 - 20.05.2015 06:45","62243","62477"
"20.05.2015 06:45 - 20.05.2015 07:00","63451","64335"
"20.05.2015 07:00 - 20.05.2015 07:15","65799","66818"
