"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|DE-AT-LU","Actual Total Load [MW] - BZN|DE-AT-LU"
"30.09.2016 07:15 - 30.09.2016 07:30","68308","71258"
"30.09.2016 07:30 - 30.09.2016 07:45","69455","71359"
"30.09.2016 07:45 - 30.09.2016 08:00","70344","72047"
"30.09.2016 08:00 - 30.09.2016 08:15","71583","73008"
"30.09.2016 08:15 - 30.09.2016 08:30","71977","73355"
"30.09.2016 08:30 - 30.09.2016 08:45","72054","73741"
"30.09.2016 08:45 - 30.09.2016 09:00","72140","74089"
"30.09.2016 09:00 - 30.09.2016 09:15","72113","73896"
"30.09.2016 09:15 - 30.09.2016 09:30","72264","74091"
"30.09.2016 09:30 - 30.09.2016 09:45","72618","74670"
"30.09.2016 09:45 - 30.09.2016 10:00","73055","74704"
"30.09.2016 10:00 - 30.09.2016 10:15","73238","75344"
"30.09.2016 10:15 - 30.09.2016 10:30","73451","75697"
"30.09.2016 10:30 - 30.09.2016 10:45","73469","75743"
"30.09.2016 10:45 - 30.09.2016 11:00","74008","75732"
"30.09.2016 11:00 - 30.09.2016 11:15","74226","75765"
"30.09.2016 11:15 - 30.09.2016 11:30","74645","75660"
"30.09.2016 11:30 - 30.09.2016 11:45","74861","75888"
"30.09.2016 11:45 - 30.09.2016 12:00","74509","75691"
"30.09.2016 12:00 - 30.09.2016 12:15","73752","75262"
"30.09.2016 12:15 - 30.09.2016 12:30","73743","74862"
"30.09.2016 12:30 - 30.09.2016 12:45","73447","74488"
"30.09.2016 12:45 - 30.09.2016 13:00","73123","74320"
"30.09.2016 13:00 - 30.09.2016 13:15","72494","74391"
"30.09.2016 13:15 - 30.09.2016 13:30","72285","73648"
"30.09.2016 13:30 - 30.09.2016 13:45","71652","73295"
"30.09.2016 13:45 - 30.09.2016 14:00","71029","72315"
"30.09.2016 14:00 - 30.09.2016 14:15","70659","72363"
"30.09.2016 14:15 - 30.09.2016 14:30","70178","71973"
"30.09.2016 14:30 - 30.09.2016 14:45","70069","71259"
"30.09.2016 14:45 - 30.09.2016 15:00","70027","70655"
"30.09.2016 15:00 - 30.09.2016 15:15","70369","70642"
"30.09.2016 15:15 - 30.09.2016 15:30","69593","70315"
"30.09.2016 15:30 - 30.09.2016 15:45","69203","69716"
"30.09.2016 15:45 - 30.09.2016 16:00","68507","69374"
"30.09.2016 16:00 - 30.09.2016 16:15","68516","68912"
"30.09.2016 16:15 - 30.09.2016 16:30","68640","68632"
"30.09.2016 16:30 - 30.09.2016 16:45","68639","67810"
"30.09.2016 16:45 - 30.09.2016 17:00","67956","67908"
"30.09.2016 17:00 - 30.09.2016 17:15","68429","68031"
"30.09.2016 17:15 - 30.09.2016 17:30","68649","68026"
"30.09.2016 17:30 - 30.09.2016 17:45","68876","68424"
"30.09.2016 17:45 - 30.09.2016 18:00","69000","68478"
"30.09.2016 18:00 - 30.09.2016 18:15","68827","68112"
"30.09.2016 18:15 - 30.09.2016 18:30","68861","67900"
"30.09.2016 18:30 - 30.09.2016 18:45","68735","68319"
"30.09.2016 18:45 - 30.09.2016 19:00","68918","68825"
"30.09.2016 19:00 - 30.09.2016 19:15","69045","69682"
"30.09.2016 19:15 - 30.09.2016 19:30","69014","70227"
"30.09.2016 19:30 - 30.09.2016 19:45","69084","70491"
"30.09.2016 19:45 - 30.09.2016 20:00","68683","70238"
"30.09.2016 20:00 - 30.09.2016 20:15","67437","69094"
"30.09.2016 20:15 - 30.09.2016 20:30","66415","67566"
"30.09.2016 20:30 - 30.09.2016 20:45","65264","66306"
"30.09.2016 20:45 - 30.09.2016 21:00","64302","65059"
"30.09.2016 21:00 - 30.09.2016 21:15","62631","63943"
"30.09.2016 21:15 - 30.09.2016 21:30","61843","62927"
"30.09.2016 21:30 - 30.09.2016 21:45","61244","61462"
"30.09.2016 21:45 - 30.09.2016 22:00","60134","60625"
"30.09.2016 22:00 - 30.09.2016 22:15","59465","59702"
"30.09.2016 22:15 - 30.09.2016 22:30","58326","58645"
"30.09.2016 22:30 - 30.09.2016 22:45","57285","57778"
"30.09.2016 22:45 - 30.09.2016 23:00","56043","56663"
"30.09.2016 23:00 - 30.09.2016 23:15","54483","55545"
"30.09.2016 23:15 - 30.09.2016 23:30","53533","54144"
"30.09.2016 23:30 - 30.09.2016 23:45","52714","53036"
"30.09.2016 23:45 - 01.10.2016 00:00","51624","52116"
"01.10.2016 00:00 - 01.10.2016 00:15","50272","51148"
"01.10.2016 00:15 - 01.10.2016 00:30","49569","50551"
"01.10.2016 00:30 - 01.10.2016 00:45","48859","49884"
"01.10.2016 00:45 - 01.10.2016 01:00","48271","48982"
"01.10.2016 01:00 - 01.10.2016 01:15","47498","48443"
"01.10.2016 01:15 - 01.10.2016 01:30","46893","48148"
"01.10.2016 01:30 - 01.10.2016 01:45","46464","47960"
"01.10.2016 01:45 - 01.10.2016 02:00","46132","47740"
"01.10.2016 02:00 - 01.10.2016 02:15","45748","47166"
"01.10.2016 02:15 - 01.10.2016 02:30","45546","46825"
"01.10.2016 02:30 - 01.10.2016 02:45","45346","46651"
"01.10.2016 02:45 - 01.10.2016 03:00","45229","46606"
"01.10.2016 03:00 - 01.10.2016 03:15","45172","46528"
"01.10.2016 03:15 - 01.10.2016 03:30","45080","46264"
"01.10.2016 03:30 - 01.10.2016 03:45","45190","46017"
"01.10.2016 03:45 - 01.10.2016 04:00","45052","46161"
"01.10.2016 04:00 - 01.10.2016 04:15","45255","45972"
"01.10.2016 04:15 - 01.10.2016 04:30","45214","46104"
"01.10.2016 04:30 - 01.10.2016 04:45","45252","46335"
"01.10.2016 04:45 - 01.10.2016 05:00","45346","46279"
"01.10.2016 05:00 - 01.10.2016 05:15","45786","46531"
"01.10.2016 05:15 - 01.10.2016 05:30","45842","46588"
"01.10.2016 05:30 - 01.10.2016 05:45","46006","46860"
"01.10.2016 05:45 - 01.10.2016 06:00","46180","47240"
"01.10.2016 06:00 - 01.10.2016 06:15","47379","48212"
"01.10.2016 06:15 - 01.10.2016 06:30","48076","49270"
"01.10.2016 06:30 - 01.10.2016 06:45","48719","49893"
"01.10.2016 06:45 - 01.10.2016 07:00","49411","50817"
"01.10.2016 07:00 - 01.10.2016 07:15","50548","52186"
"01.10.2016 07:15 - 01.10.2016 07:30","51172","52614"
"01.10.2016 07:30 - 01.10.2016 07:45","52669","53210"
"01.10.2016 07:45 - 01.10.2016 08:00","53944","54068"
"01.10.2016 08:00 - 01.10.2016 08:15","55371","55409"
"01.10.2016 08:15 - 01.10.2016 08:30","56099","56294"
"01.10.2016 08:30 - 01.10.2016 08:45","56873","57035"
"01.10.2016 08:45 - 01.10.2016 09:00","57527","57851"
"01.10.2016 09:00 - 01.10.2016 09:15","58360","58439"
"01.10.2016 09:15 - 01.10.2016 09:30","58991","59113"
"01.10.2016 09:30 - 01.10.2016 09:45","59519","59593"
"01.10.2016 09:45 - 01.10.2016 10:00","59997","59932"
"01.10.2016 10:00 - 01.10.2016 10:15","60334","60542"
"01.10.2016 10:15 - 01.10.2016 10:30","60647","61022"
"01.10.2016 10:30 - 01.10.2016 10:45","60762","61003"
"01.10.2016 10:45 - 01.10.2016 11:00","61107","61113"
"01.10.2016 11:00 - 01.10.2016 11:15","61565","61451"
"01.10.2016 11:15 - 01.10.2016 11:30","61747","61652"
"01.10.2016 11:30 - 01.10.2016 11:45","62062","61477"
"01.10.2016 11:45 - 01.10.2016 12:00","61471","61237"
"01.10.2016 12:00 - 01.10.2016 12:15","60981","61204"
"01.10.2016 12:15 - 01.10.2016 12:30","60728","60800"
"01.10.2016 12:30 - 01.10.2016 12:45","59952","60251"
"01.10.2016 12:45 - 01.10.2016 13:00","59799","59715"
"01.10.2016 13:00 - 01.10.2016 13:15","58799","59301"
"01.10.2016 13:15 - 01.10.2016 13:30","58671","58821"
"01.10.2016 13:30 - 01.10.2016 13:45","58184","58411"
"01.10.2016 13:45 - 01.10.2016 14:00","57483","58115"
"01.10.2016 14:00 - 01.10.2016 14:15","56899","58068"
"01.10.2016 14:15 - 01.10.2016 14:30","56392","58036"
"01.10.2016 14:30 - 01.10.2016 14:45","56070","57815"
"01.10.2016 14:45 - 01.10.2016 15:00","56269","57648"
"01.10.2016 15:00 - 01.10.2016 15:15","56484","57737"
"01.10.2016 15:15 - 01.10.2016 15:30","55775","57314"
"01.10.2016 15:30 - 01.10.2016 15:45","55417","56952"
"01.10.2016 15:45 - 01.10.2016 16:00","55426","56588"
"01.10.2016 16:00 - 01.10.2016 16:15","55451","56728"
"01.10.2016 16:15 - 01.10.2016 16:30","55903","56535"
"01.10.2016 16:30 - 01.10.2016 16:45","55823","56584"
"01.10.2016 16:45 - 01.10.2016 17:00","55469","56614"
"01.10.2016 17:00 - 01.10.2016 17:15","55949","56956"
"01.10.2016 17:15 - 01.10.2016 17:30","56619","56980"
"01.10.2016 17:30 - 01.10.2016 17:45","57503","57462"
"01.10.2016 17:45 - 01.10.2016 18:00","57657","58010"
"01.10.2016 18:00 - 01.10.2016 18:15","58091","58370"
"01.10.2016 18:15 - 01.10.2016 18:30","58350","58627"
"01.10.2016 18:30 - 01.10.2016 18:45","58357","58838"
"01.10.2016 18:45 - 01.10.2016 19:00","58529","59398"
"01.10.2016 19:00 - 01.10.2016 19:15","58666","60131"
"01.10.2016 19:15 - 01.10.2016 19:30","59050","60716"
"01.10.2016 19:30 - 01.10.2016 19:45","59419","60635"
"01.10.2016 19:45 - 01.10.2016 20:00","58865","60155"
"01.10.2016 20:00 - 01.10.2016 20:15","58455","59003"
"01.10.2016 20:15 - 01.10.2016 20:30","57576","57740"
"01.10.2016 20:30 - 01.10.2016 20:45","56124","57237"
"01.10.2016 20:45 - 01.10.2016 21:00","55811","56322"
"01.10.2016 21:00 - 01.10.2016 21:15","54441","55637"
"01.10.2016 21:15 - 01.10.2016 21:30","53790","54467"
"01.10.2016 21:30 - 01.10.2016 21:45","53696","53361"
"01.10.2016 21:45 - 01.10.2016 22:00","53199","52997"
"01.10.2016 22:00 - 01.10.2016 22:15","53142","52923"
"01.10.2016 22:15 - 01.10.2016 22:30","52526","52269"
"01.10.2016 22:30 - 01.10.2016 22:45","51663","51580"
"01.10.2016 22:45 - 01.10.2016 23:00","50636","50802"
"01.10.2016 23:00 - 01.10.2016 23:15","49288","50106"
"01.10.2016 23:15 - 01.10.2016 23:30","48491","49213"
"01.10.2016 23:30 - 01.10.2016 23:45","47726","48400"
"01.10.2016 23:45 - 02.10.2016 00:00","46541","47553"
"02.10.2016 00:00 - 02.10.2016 00:15","44415","46393"
"02.10.2016 00:15 - 02.10.2016 00:30","43512","45359"
"02.10.2016 00:30 - 02.10.2016 00:45","43012","44607"
"02.10.2016 00:45 - 02.10.2016 01:00","42524","43974"
"02.10.2016 01:00 - 02.10.2016 01:15","41741","43465"
"02.10.2016 01:15 - 02.10.2016 01:30","41328","42797"
"02.10.2016 01:30 - 02.10.2016 01:45","40968","42525"
"02.10.2016 01:45 - 02.10.2016 02:00","40711","42101"
"02.10.2016 02:00 - 02.10.2016 02:15","40290","42062"
"02.10.2016 02:15 - 02.10.2016 02:30","40216","41859"
"02.10.2016 02:30 - 02.10.2016 02:45","40037","41845"
"02.10.2016 02:45 - 02.10.2016 03:00","39869","41772"
"02.10.2016 03:00 - 02.10.2016 03:15","39742","41360"
"02.10.2016 03:15 - 02.10.2016 03:30","39591","41312"
"02.10.2016 03:30 - 02.10.2016 03:45","39765","41507"
"02.10.2016 03:45 - 02.10.2016 04:00","39636","41469"
"02.10.2016 04:00 - 02.10.2016 04:15","39850","41574"
"02.10.2016 04:15 - 02.10.2016 04:30","39821","41840"
"02.10.2016 04:30 - 02.10.2016 04:45","39908","41837"
"02.10.2016 04:45 - 02.10.2016 05:00","39946","42032"
"02.10.2016 05:00 - 02.10.2016 05:15","40442","42314"
"02.10.2016 05:15 - 02.10.2016 05:30","40496","42185"
"02.10.2016 05:30 - 02.10.2016 05:45","40578","42110"
"02.10.2016 05:45 - 02.10.2016 06:00","40391","42092"
"02.10.2016 06:00 - 02.10.2016 06:15","40589","42716"
"02.10.2016 06:15 - 02.10.2016 06:30","40947","43078"
"02.10.2016 06:30 - 02.10.2016 06:45","41252","43454"
"02.10.2016 06:45 - 02.10.2016 07:00","41592","43978"
"02.10.2016 07:00 - 02.10.2016 07:15","42253","44804"
"02.10.2016 07:15 - 02.10.2016 07:30","42679","45261"
"02.10.2016 07:30 - 02.10.2016 07:45","43924","45834"
"02.10.2016 07:45 - 02.10.2016 08:00","45112","46777"
"02.10.2016 08:00 - 02.10.2016 08:15","46298","48226"
"02.10.2016 08:15 - 02.10.2016 08:30","47095","49068"
"02.10.2016 08:30 - 02.10.2016 08:45","47664","49983"
"02.10.2016 08:45 - 02.10.2016 09:00","48670","51075"
"02.10.2016 09:00 - 02.10.2016 09:15","49698","51815"
"02.10.2016 09:15 - 02.10.2016 09:30","50413","52676"
"02.10.2016 09:30 - 02.10.2016 09:45","50781","53376"
"02.10.2016 09:45 - 02.10.2016 10:00","51343","53922"
"02.10.2016 10:00 - 02.10.2016 10:15","51796","54293"
"02.10.2016 10:15 - 02.10.2016 10:30","52327","54649"
"02.10.2016 10:30 - 02.10.2016 10:45","52831","54998"
"02.10.2016 10:45 - 02.10.2016 11:00","53330","55453"
"02.10.2016 11:00 - 02.10.2016 11:15","54131","56531"
"02.10.2016 11:15 - 02.10.2016 11:30","54445","57105"
"02.10.2016 11:30 - 02.10.2016 11:45","55009","57620"
"02.10.2016 11:45 - 02.10.2016 12:00","54935","57640"
"02.10.2016 12:00 - 02.10.2016 12:15","54455","57501"
"02.10.2016 12:15 - 02.10.2016 12:30","54203","56950"
"02.10.2016 12:30 - 02.10.2016 12:45","53373","56753"
"02.10.2016 12:45 - 02.10.2016 13:00","53047","55963"
"02.10.2016 13:00 - 02.10.2016 13:15","52043","54566"
"02.10.2016 13:15 - 02.10.2016 13:30","51874","54844"
"02.10.2016 13:30 - 02.10.2016 13:45","51548","54204"
"02.10.2016 13:45 - 02.10.2016 14:00","50599","53845"
"02.10.2016 14:00 - 02.10.2016 14:15","50466","53437"
"02.10.2016 14:15 - 02.10.2016 14:30","49983","53390"
"02.10.2016 14:30 - 02.10.2016 14:45","49656","52792"
"02.10.2016 14:45 - 02.10.2016 15:00","49788","52545"
"02.10.2016 15:00 - 02.10.2016 15:15","49948","52112"
"02.10.2016 15:15 - 02.10.2016 15:30","49048","52245"
"02.10.2016 15:30 - 02.10.2016 15:45","48732","52232"
"02.10.2016 15:45 - 02.10.2016 16:00","48636","51990"
"02.10.2016 16:00 - 02.10.2016 16:15","48964","51843"
"02.10.2016 16:15 - 02.10.2016 16:30","49361","51867"
"02.10.2016 16:30 - 02.10.2016 16:45","49548","52034"
"02.10.2016 16:45 - 02.10.2016 17:00","49454","52446"
"02.10.2016 17:00 - 02.10.2016 17:15","50414","53249"
"02.10.2016 17:15 - 02.10.2016 17:30","51044","53936"
"02.10.2016 17:30 - 02.10.2016 17:45","51813","54576"
"02.10.2016 17:45 - 02.10.2016 18:00","52028","54953"
"02.10.2016 18:00 - 02.10.2016 18:15","53058","55414"
"02.10.2016 18:15 - 02.10.2016 18:30","53498","55520"
"02.10.2016 18:30 - 02.10.2016 18:45","53670","55519"
"02.10.2016 18:45 - 02.10.2016 19:00","53979","56234"
"02.10.2016 19:00 - 02.10.2016 19:15","54427","57163"
"02.10.2016 19:15 - 02.10.2016 19:30","54836","57591"
"02.10.2016 19:30 - 02.10.2016 19:45","55357","57576"
"02.10.2016 19:45 - 02.10.2016 20:00","55401","57272"
"02.10.2016 20:00 - 02.10.2016 20:15","55055","56774"
"02.10.2016 20:15 - 02.10.2016 20:30","54717","55756"
"02.10.2016 20:30 - 02.10.2016 20:45","53788","54716"
"02.10.2016 20:45 - 02.10.2016 21:00","53222","54120"
"02.10.2016 21:00 - 02.10.2016 21:15","52418","53154"
"02.10.2016 21:15 - 02.10.2016 21:30","52193","52303"
"02.10.2016 21:30 - 02.10.2016 21:45","52244","51689"
"02.10.2016 21:45 - 02.10.2016 22:00","51454","51603"
"02.10.2016 22:00 - 02.10.2016 22:15","51684","51814"
"02.10.2016 22:15 - 02.10.2016 22:30","51014","50787"
"02.10.2016 22:30 - 02.10.2016 22:45","50202","49702"
"02.10.2016 22:45 - 02.10.2016 23:00","49262","49175"
"02.10.2016 23:00 - 02.10.2016 23:15","48218","48326"
"02.10.2016 23:15 - 02.10.2016 23:30","47354","47688"
"02.10.2016 23:30 - 02.10.2016 23:45","46566","46910"
"02.10.2016 23:45 - 03.10.2016 00:00","45529","46071"
"03.10.2016 00:00 - 03.10.2016 00:15","43946","45670"
"03.10.2016 00:15 - 03.10.2016 00:30","43009","44897"
"03.10.2016 00:30 - 03.10.2016 00:45","42413","44629"
"03.10.2016 00:45 - 03.10.2016 01:00","41978","44121"
"03.10.2016 01:00 - 03.10.2016 01:15","41307","43600"
"03.10.2016 01:15 - 03.10.2016 01:30","40971","43158"
"03.10.2016 01:30 - 03.10.2016 01:45","40591","42797"
"03.10.2016 01:45 - 03.10.2016 02:00","40416","42178"
"03.10.2016 02:00 - 03.10.2016 02:15","40044","42132"
"03.10.2016 02:15 - 03.10.2016 02:30","39830","41780"
"03.10.2016 02:30 - 03.10.2016 02:45","39752","41652"
"03.10.2016 02:45 - 03.10.2016 03:00","39731","41280"
"03.10.2016 03:00 - 03.10.2016 03:15","39590","41310"
"03.10.2016 03:15 - 03.10.2016 03:30","39581","41567"
"03.10.2016 03:30 - 03.10.2016 03:45","39665","41733"
"03.10.2016 03:45 - 03.10.2016 04:00","39713","41708"
"03.10.2016 04:00 - 03.10.2016 04:15","40243","42012"
"03.10.2016 04:15 - 03.10.2016 04:30","40305","42143"
"03.10.2016 04:30 - 03.10.2016 04:45","40470","42343"
"03.10.2016 04:45 - 03.10.2016 05:00","40639","42478"
"03.10.2016 05:00 - 03.10.2016 05:15","41628","43383"
"03.10.2016 05:15 - 03.10.2016 05:30","41602","43516"
"03.10.2016 05:30 - 03.10.2016 05:45","41873","44074"
"03.10.2016 05:45 - 03.10.2016 06:00","42028","44404"
"03.10.2016 06:00 - 03.10.2016 06:15","42981","45200"
"03.10.2016 06:15 - 03.10.2016 06:30","43569","45765"
"03.10.2016 06:30 - 03.10.2016 06:45","43703","46540"
"03.10.2016 06:45 - 03.10.2016 07:00","44394","47187"
"03.10.2016 07:00 - 03.10.2016 07:15","45348","48151"
"03.10.2016 07:15 - 03.10.2016 07:30","45755","48225"
"03.10.2016 07:30 - 03.10.2016 07:45","47337","48786"
"03.10.2016 07:45 - 03.10.2016 08:00","48665","49709"
"03.10.2016 08:00 - 03.10.2016 08:15","49895","50796"
"03.10.2016 08:15 - 03.10.2016 08:30","50641","51707"
"03.10.2016 08:30 - 03.10.2016 08:45","51632","52700"
"03.10.2016 08:45 - 03.10.2016 09:00","52699","53656"
"03.10.2016 09:00 - 03.10.2016 09:15","53435","54120"
"03.10.2016 09:15 - 03.10.2016 09:30","54354","54349"
"03.10.2016 09:30 - 03.10.2016 09:45","54574","54942"
"03.10.2016 09:45 - 03.10.2016 10:00","54987","55636"
"03.10.2016 10:00 - 03.10.2016 10:15","55589","55825"
"03.10.2016 10:15 - 03.10.2016 10:30","56093","56064"
"03.10.2016 10:30 - 03.10.2016 10:45","56648","56535"
"03.10.2016 10:45 - 03.10.2016 11:00","57098","57054"
"03.10.2016 11:00 - 03.10.2016 11:15","57703","57584"
"03.10.2016 11:15 - 03.10.2016 11:30","58377","58351"
"03.10.2016 11:30 - 03.10.2016 11:45","58989","58451"
"03.10.2016 11:45 - 03.10.2016 12:00","59658","58840"
"03.10.2016 12:00 - 03.10.2016 12:15","57986","58381"
"03.10.2016 12:15 - 03.10.2016 12:30","57343","57614"
"03.10.2016 12:30 - 03.10.2016 12:45","57221","57021"
"03.10.2016 12:45 - 03.10.2016 13:00","56169","56875"
"03.10.2016 13:00 - 03.10.2016 13:15","56633","56081"
"03.10.2016 13:15 - 03.10.2016 13:30","55926","55657"
"03.10.2016 13:30 - 03.10.2016 13:45","55516","55189"
"03.10.2016 13:45 - 03.10.2016 14:00","55054","54745"
"03.10.2016 14:00 - 03.10.2016 14:15","54566","55070"
"03.10.2016 14:15 - 03.10.2016 14:30","53911","54837"
"03.10.2016 14:30 - 03.10.2016 14:45","53189","54880"
"03.10.2016 14:45 - 03.10.2016 15:00","53296","54669"
"03.10.2016 15:00 - 03.10.2016 15:15","53245","54593"
"03.10.2016 15:15 - 03.10.2016 15:30","53277","54656"
"03.10.2016 15:30 - 03.10.2016 15:45","52558","54700"
"03.10.2016 15:45 - 03.10.2016 16:00","52555","54260"
"03.10.2016 16:00 - 03.10.2016 16:15","52046","54376"
"03.10.2016 16:15 - 03.10.2016 16:30","52033","54569"
"03.10.2016 16:30 - 03.10.2016 16:45","51725","54720"
"03.10.2016 16:45 - 03.10.2016 17:00","52625","55035"
"03.10.2016 17:00 - 03.10.2016 17:15","53285","55693"
"03.10.2016 17:15 - 03.10.2016 17:30","53665","56198"
"03.10.2016 17:30 - 03.10.2016 17:45","53860","57272"
"03.10.2016 17:45 - 03.10.2016 18:00","54512","57995"
"03.10.2016 18:00 - 03.10.2016 18:15","55085","58595"
"03.10.2016 18:15 - 03.10.2016 18:30","54973","59144"
"03.10.2016 18:30 - 03.10.2016 18:45","55832","59673"
"03.10.2016 18:45 - 03.10.2016 19:00","56492","60692"
"03.10.2016 19:00 - 03.10.2016 19:15","56657","61845"
"03.10.2016 19:15 - 03.10.2016 19:30","57494","62579"
"03.10.2016 19:30 - 03.10.2016 19:45","57871","62607"
"03.10.2016 19:45 - 03.10.2016 20:00","57951","62241"
"03.10.2016 20:00 - 03.10.2016 20:15","57749","61562"
"03.10.2016 20:15 - 03.10.2016 20:30","56754","60624"
"03.10.2016 20:30 - 03.10.2016 20:45","56258","59296"
"03.10.2016 20:45 - 03.10.2016 21:00","55378","58693"
"03.10.2016 21:00 - 03.10.2016 21:15","54990","57739"
"03.10.2016 21:15 - 03.10.2016 21:30","54217","57162"
"03.10.2016 21:30 - 03.10.2016 21:45","54649","56351"
"03.10.2016 21:45 - 03.10.2016 22:00","52540","55958"
"03.10.2016 22:00 - 03.10.2016 22:15","53057","55611"
"03.10.2016 22:15 - 03.10.2016 22:30","52254","54819"
"03.10.2016 22:30 - 03.10.2016 22:45","51092","54023"
"03.10.2016 22:45 - 03.10.2016 23:00","50478","52925"
"03.10.2016 23:00 - 03.10.2016 23:15","49627","51799"
"03.10.2016 23:15 - 03.10.2016 23:30","49151","50822"
"03.10.2016 23:30 - 03.10.2016 23:45","47985","49940"
"03.10.2016 23:45 - 04.10.2016 00:00","47138","49164"
"04.10.2016 00:00 - 04.10.2016 00:15","46027","48266"
"04.10.2016 00:15 - 04.10.2016 00:30","45553","47712"
"04.10.2016 00:30 - 04.10.2016 00:45","45116","47057"
"04.10.2016 00:45 - 04.10.2016 01:00","44955","46589"
"04.10.2016 01:00 - 04.10.2016 01:15","44035","46133"
"04.10.2016 01:15 - 04.10.2016 01:30","43684","45740"
"04.10.2016 01:30 - 04.10.2016 01:45","43648","45545"
"04.10.2016 01:45 - 04.10.2016 02:00","43420","45428"
"04.10.2016 02:00 - 04.10.2016 02:15","43328","45137"
"04.10.2016 02:15 - 04.10.2016 02:30","42913","44800"
"04.10.2016 02:30 - 04.10.2016 02:45","42974","44767"
"04.10.2016 02:45 - 04.10.2016 03:00","42756","44927"
"04.10.2016 03:00 - 04.10.2016 03:15","42984","44855"
"04.10.2016 03:15 - 04.10.2016 03:30","43085","44793"
"04.10.2016 03:30 - 04.10.2016 03:45","43501","45162"
"04.10.2016 03:45 - 04.10.2016 04:00","43915","45351"
"04.10.2016 04:00 - 04.10.2016 04:15","44257","45791"
"04.10.2016 04:15 - 04.10.2016 04:30","44625","46070"
"04.10.2016 04:30 - 04.10.2016 04:45","44940","46991"
"04.10.2016 04:45 - 04.10.2016 05:00","45444","47964"
"04.10.2016 05:00 - 04.10.2016 05:15","47352","49788"
"04.10.2016 05:15 - 04.10.2016 05:30","48196","51020"
"04.10.2016 05:30 - 04.10.2016 05:45","49765","52503"
"04.10.2016 05:45 - 04.10.2016 06:00","51355","54833"
"04.10.2016 06:00 - 04.10.2016 06:15","55450","59294"
"04.10.2016 06:15 - 04.10.2016 06:30","57657","62601"
"04.10.2016 06:30 - 04.10.2016 06:45","60187","65435"
"04.10.2016 06:45 - 04.10.2016 07:00","62026","67430"
"04.10.2016 07:00 - 04.10.2016 07:15","63971","69787"
"04.10.2016 07:15 - 04.10.2016 07:30","64909","70926"
"04.10.2016 07:30 - 04.10.2016 07:45","67098","71551"
"04.10.2016 07:45 - 04.10.2016 08:00","68276","72187"
"04.10.2016 08:00 - 04.10.2016 08:15","69426","72994"
"04.10.2016 08:15 - 04.10.2016 08:30","69869","73727"
"04.10.2016 08:30 - 04.10.2016 08:45","70031","74042"
"04.10.2016 08:45 - 04.10.2016 09:00","70113","74132"
"04.10.2016 09:00 - 04.10.2016 09:15","70134","73795"
"04.10.2016 09:15 - 04.10.2016 09:30","70658","73471"
"04.10.2016 09:30 - 04.10.2016 09:45","70957","73835"
"04.10.2016 09:45 - 04.10.2016 10:00","71212","74859"
"04.10.2016 10:00 - 04.10.2016 10:15","71303","74830"
"04.10.2016 10:15 - 04.10.2016 10:30","71155","75314"
"04.10.2016 10:30 - 04.10.2016 10:45","71564","75541"
"04.10.2016 10:45 - 04.10.2016 11:00","71946","76082"
